"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.191456671E0,3.081411123E-1,-5.452331066E0,-1.129884720E-1
7.196280577E0,2.883280516E-1,-5.443527699E0,-1.159248352E-1
7.201104536E0,2.794895172E-1,-5.465634823E0,-1.518306732E-1
7.205928442E0,3.406634331E-1,-5.503995895E0,-1.801109314E-1
7.210752400E0,3.453875780E-1,-5.539271355E0,-2.103404999E-1
7.215576307E0,3.294969797E-1,-5.521475315E0,-2.187995911E-1
7.220400213E0,2.647696733E-1,-5.557696819E0,-2.649850845E-1
7.225224119E0,2.202740908E-1,-5.606927872E0,-3.319988251E-1
7.230048077E0,1.486259699E-1,-5.692382812E0,-4.267578125E-1
7.234871984E0,1.566343307E-1,-5.642964363E0,-4.256763458E-1
7.239695942E0,2.145047784E-1,-5.568765640E0,-4.340419769E-1
7.244519848E0,2.216490507E-1,-5.567162991E0,-4.447183609E-1
7.249343754E0,2.422518730E-1,-5.568742752E0,-4.624786377E-1
7.254167713E0,2.901074886E-1,-5.563793182E0,-4.659519196E-1
7.258991619E0,3.031996489E-1,-5.519098282E0,-4.505319595E-1
7.263815525E0,3.100960851E-1,-5.487353802E0,-4.567441940E-1
7.268639484E0,3.251775503E-1,-5.447113037E0,-4.274530411E-1
7.273463390E0,3.220990896E-1,-5.441334248E0,-3.914556503E-1
7.278287296E0,3.414457440E-1,-5.412683010E0,-3.938789368E-1
7.283111254E0,3.642200232E-1,-5.368694782E0,-3.418483734E-1
7.287935161E0,4.802861810E-1,-5.257416248E0,-2.643194199E-1
7.292759067E0,4.709165096E-1,-5.240964890E0,-2.611246109E-1
7.297583025E0,4.470475316E-1,-5.339798927E0,-2.698659897E-1
7.302406932E0,4.877095819E-1,-5.292297363E0,-2.144546509E-1
7.307230890E0,5.946906805E-1,-5.284902096E0,-1.808567047E-1
7.312054796E0,7.549830675E-1,-5.232155323E0,-1.143798828E-1
7.316878702E0,7.101883888E-1,-5.191446781E0,-4.607295990E-2
7.321702661E0,5.252684355E-1,-5.288546085E0,-1.063022614E-1
7.326526567E0,4.863866568E-1,-5.422589302E0,-1.468582153E-1
7.331350473E0,4.951833487E-1,-5.401206017E0,-1.441726685E-1
7.336174432E0,4.753808975E-1,-5.415596962E0,-1.413183212E-1
7.340998338E0,4.701048136E-1,-5.425236225E0,-1.169252396E-1
7.345822244E0,4.505820274E-1,-5.434995174E0,-9.254837036E-2
7.350646202E0,4.714157581E-1,-5.451988220E0,-1.132831573E-1
7.355470109E0,4.747372270E-1,-5.490449905E0,-7.914733887E-2
7.360294067E0,4.742618799E-1,-5.526552677E0,-4.049873352E-2
7.365117973E0,5.002247095E-1,-5.553245544E0,-6.935119629E-3
7.369941879E0,4.853794575E-1,-5.591965199E0,7.287979126E-3
7.374765838E0,4.534437656E-1,-5.633193970E0,2.127170563E-2
7.379589744E0,3.713585138E-1,-5.636694908E0,2.315330505E-2
7.384413650E0,3.201953173E-1,-5.645441532E0,3.201198578E-2
7.389237609E0,2.924069166E-1,-5.569439888E0,6.437397003E-2
7.394061515E0,2.762171626E-1,-5.480862141E0,1.129446030E-1
7.398885421E0,2.852739692E-1,-5.432070255E0,1.419448853E-1
7.403709379E0,2.814464569E-1,-5.425201893E0,1.491680145E-1
7.408533286E0,2.767968178E-1,-5.400519371E0,1.419277191E-1
7.413357244E0,2.736122608E-1,-5.374886990E0,1.488084793E-1
7.418181150E0,2.718173862E-1,-5.386330128E0,1.412143707E-1
7.423005057E0,2.858129740E-1,-5.332457542E0,1.406459808E-1
7.427829015E0,2.728555202E-1,-5.308720112E0,1.233329773E-1
7.432652921E0,2.690198421E-1,-5.307728767E0,8.945178986E-2
7.437476827E0,2.461651564E-1,-5.315010548E0,5.580520630E-2
7.442300786E0,2.593280077E-1,-5.301949501E0,6.039333344E-2
7.447124692E0,2.704538703E-1,-5.313724995E0,1.513767242E-2
7.451948598E0,2.914441228E-1,-5.288428307E0,-2.258872986E-2
7.456772557E0,3.176785111E-1,-5.254765987E0,-1.248073578E-2
7.461596463E0,3.137262464E-1,-5.234154224E0,-7.107734680E-3
7.466420421E0,2.848600745E-1,-5.164756298E0,-8.765220642E-3
7.471244327E0,2.882565856E-1,-5.156097889E0,-7.889747620E-3
7.476068234E0,2.738136053E-1,-5.269232273E0,-7.804679871E-2
7.480892192E0,2.893013954E-1,-5.369914055E0,-1.474275589E-1
7.485716098E0,2.137931585E-1,-5.372718334E0,-1.804027557E-1
7.490540004E0,2.590005398E-1,-5.361370087E0,-1.939001083E-1
7.495363963E0,3.023672104E-1,-5.357318401E0,-2.071189880E-1
7.500187869E0,2.515677810E-1,-5.367411137E0,-2.224025726E-1
7.505011775E0,2.636600137E-1,-5.431790352E0,-2.468824387E-1
7.509835734E0,2.687579393E-1,-5.431256294E0,-2.781753540E-1
7.514659640E0,2.976087332E-1,-5.418377876E0,-2.758970261E-1
7.519483598E0,2.666087151E-1,-5.421548843E0,-2.973175049E-1
7.524307504E0,2.213144898E-1,-5.490304947E0,-3.422412872E-1
7.529131411E0,1.739535332E-1,-5.481725693E0,-3.653726578E-1
7.533955369E0,2.260579467E-1,-5.446195602E0,-3.788185120E-1
7.538779275E0,2.577490807E-1,-5.383948326E0,-3.471250534E-1
7.543603129E0,2.642948627E-1,-5.352119923E0,-3.442535400E-1
7.548427140E0,2.480757833E-1,-5.352698326E0,-3.794822693E-1
7.553251046E0,2.423224449E-1,-5.378339767E0,-3.837146759E-1
7.558074952E0,3.128050566E-1,-5.312597752E0,-3.454294205E-1
7.562898911E0,2.882635593E-1,-5.298658848E0,-3.005514145E-1
7.567722817E0,2.906044722E-1,-5.324188709E0,-3.155698776E-1
7.572546775E0,3.761413693E-1,-5.284504890E0,-2.761459351E-1
7.577370682E0,3.759928942E-1,-5.251505852E0,-2.372779846E-1
7.582194588E0,3.648282886E-1,-5.241776943E0,-2.250156403E-1
7.587018494E0,3.669636250E-1,-5.186357975E0,-2.153444290E-1
7.591842452E0,4.132547975E-1,-5.130953789E0,-1.963720322E-1
7.596666359E0,4.560491443E-1,-5.087435722E0,-1.918811798E-1
7.601490317E0,4.911473989E-1,-5.041611195E0,-1.684675217E-1
7.606314223E0,5.096994042E-1,-5.053004265E0,-1.452064514E-1
7.611138129E0,5.381845236E-1,-4.997826576E0,-8.885288239E-2
7.615962088E0,5.415114164E-1,-5.007278919E0,-7.792091370E-2
7.620785994E0,4.754419923E-1,-5.137713909E0,-1.333150864E-1
7.625609900E0,5.023380518E-1,-5.278888702E0,-1.808757782E-1
7.630433859E0,5.712449551E-1,-5.335836411E0,-1.756343842E-1
7.635257765E0,5.704219341E-1,-5.309342384E0,-1.370029449E-1
7.640081671E0,5.170466304E-1,-5.323501587E0,-1.388177872E-1
7.644905629E0,4.709663391E-1,-5.351960659E0,-1.356487274E-1
7.649729536E0,4.932904243E-1,-5.359097004E0,-1.109895706E-1
7.654553494E0,4.671680927E-1,-5.368793488E0,-1.029806137E-1
7.659377400E0,4.164944887E-1,-5.390545845E0,-8.303165436E-2
7.664201307E0,4.172798395E-1,-5.395899773E0,-7.261562347E-2
7.669025265E0,4.259940982E-1,-5.363605022E0,-7.406711578E-2
7.673849171E0,4.467335939E-1,-5.367668152E0,-3.040695190E-2
7.678673077E0,4.552721977E-1,-5.384021759E0,5.737304688E-3
7.683497036E0,4.654093981E-1,-5.405594826E0,4.622268677E-2
7.688320942E0,4.955718517E-1,-5.415740490E0,7.195854187E-2
7.693144900E0,5.095132589E-1,-5.395648003E0,1.019840240E-1
7.697968754E0,4.599250555E-1,-5.364630222E0,1.457538605E-1
7.702792713E0,4.112124443E-1,-5.375010014E0,1.366920471E-1
7.707616671E0,4.150732756E-1,-5.376711369E0,1.439800262E-1
7.712440577E0,3.952406645E-1,-5.317671299E0,1.722459793E-1
7.717264484E0,3.329741955E-1,-5.269655704E0,2.023410797E-1
7.722088442E0,3.003267050E-1,-5.225502491E0,1.844930649E-1
7.726912348E0,2.381854057E-1,-5.190050602E0,1.547584534E-1
7.731736254E0,1.948558092E-1,-5.151321411E0,1.512918472E-1
7.736560213E0,1.729182005E-1,-5.088054657E0,1.596899033E-1
7.741384119E0,2.175226212E-1,-5.047770977E0,1.300725937E-1
7.746208077E0,2.216522694E-1,-5.063399315E0,1.031465530E-1
7.751031984E0,2.545095086E-1,-5.037048340E0,6.466865540E-2
7.755855890E0,3.369063139E-1,-5.146731377E0,-1.895904541E-3
7.760679848E0,3.050770760E-1,-5.184602737E0,-7.015800476E-2
7.765503754E0,2.079594135E-1,-5.200975895E0,-1.044483185E-1
7.770327661E0,1.393699646E-1,-5.217241287E0,-1.547832489E-1
7.775151567E0,4.488110542E-2,-5.192965031E0,-2.186117172E-1
7.779975525E0,1.539750099E-1,-5.258820057E0,-2.437238693E-1
7.784799432E0,3.167428970E-1,-5.328221798E0,-2.614192963E-1
7.789623390E0,3.307824135E-1,-5.329834938E0,-2.765474319E-1
7.794447296E0,2.781078219E-1,-5.309179306E0,-3.009862900E-1
7.799271254E0,2.729749084E-1,-5.335179329E0,-3.251934052E-1
7.804095161E0,2.557799220E-1,-5.362160683E0,-3.562850952E-1
7.808919067E0,2.926349640E-1,-5.352085114E0,-3.729038239E-1
7.813743025E0,2.905402184E-1,-5.302927971E0,-3.728113174E-1
7.818566932E0,3.208986521E-1,-5.279063702E0,-3.656520844E-1
7.823390838E0,2.932303548E-1,-5.268270016E0,-3.657341003E-1
7.828214796E0,3.099644780E-1,-5.244436741E0,-3.445396423E-1
7.833038702E0,3.397855163E-1,-5.236114502E0,-3.426017761E-1
7.837862609E0,3.377006650E-1,-5.224240780E0,-3.455028534E-1
7.842686567E0,3.725784421E-1,-5.218285084E0,-3.366203308E-1
7.847510473E0,3.921072483E-1,-5.178017139E0,-3.065414429E-1
7.852334432E0,3.963633180E-1,-5.160620689E0,-2.791795731E-1
7.857158338E0,4.095385075E-1,-5.125651360E0,-2.734556198E-1
7.861982244E0,4.078933001E-1,-5.113719940E0,-2.702026367E-1
7.866806202E0,4.132606983E-1,-5.093971252E0,-2.313966751E-1
7.871630109E0,4.684350491E-1,-5.057117939E0,-1.976613998E-1
7.876454015E0,5.208383799E-1,-5.020102978E0,-1.452217102E-1
7.881277973E0,5.800777674E-1,-5.125312805E0,-1.335477829E-1
7.886101879E0,6.059923768E-1,-5.176921844E0,-1.432924271E-1
7.890925786E0,6.131654978E-1,-5.182614803E0,-1.220731735E-1
7.895749744E0,6.137501597E-1,-5.154803753E0,-8.912277222E-2
7.900573650E0,5.537152290E-1,-5.195893288E0,-9.431934357E-2
7.905397609E0,4.910598397E-1,-5.191444397E0,-9.695434570E-2
7.910221515E0,4.663496017E-1,-5.217870712E0,-1.065244675E-1
7.915045421E0,4.388805032E-1,-5.220370770E0,-1.016244888E-1
7.919869327E0,4.371485710E-1,-5.260771751E0,-1.132240295E-1
7.924693286E0,4.086674452E-1,-5.277218342E0,-1.056032181E-1
7.929517192E0,4.200428724E-1,-5.295912266E0,-1.050281525E-1
7.934341150E0,3.971563578E-1,-5.307411194E0,-9.485340118E-2
7.939165057E0,4.017831087E-1,-5.264408588E0,-8.230113983E-2
7.943988963E0,3.742049932E-1,-5.229053974E0,-5.316543579E-2
7.948812921E0,3.691266775E-1,-5.222715855E0,-4.556560516E-2
7.953636827E0,3.647305965E-1,-5.242697239E0,-6.646156311E-2
7.958460734E0,3.465127945E-1,-5.220055103E0,-6.581878662E-2
7.963284692E0,3.333184719E-1,-5.219286442E0,-3.197860718E-2
7.968108598E0,3.507856131E-1,-5.228346825E0,-2.932929993E-2
7.972932504E0,3.320302963E-1,-5.213900089E0,-1.017093658E-2
7.977756463E0,3.410574794E-1,-5.249807358E0,1.344776154E-2
7.982580369E0,3.534921408E-1,-5.262055397E0,3.476142883E-3
7.987404327E0,3.501105309E-1,-5.241412163E0,3.135395050E-2
7.992228234E0,3.379556537E-1,-5.245253563E0,6.351661682E-2
7.997052140E0,3.171064258E-1,-5.249520779E0,3.823947906E-2
8.001876098E0,3.256657124E-1,-5.223465443E0,5.329132080E-2
8.006700004E0,3.042631745E-1,-5.172227383E0,6.564712524E-2
8.011523911E0,2.842633128E-1,-5.115008354E0,6.824111938E-2
8.016347869E0,2.729796171E-1,-5.073263168E0,7.304668427E-2
8.021171775E0,2.612633705E-1,-5.044582367E0,5.399322510E-2
8.025995734E0,3.037601709E-1,-5.052474976E0,3.264999390E-2
8.030819640E0,2.957291603E-1,-5.070443153E0,1.142978668E-2
8.035643546E0,3.090780973E-1,-5.100713253E0,-1.912307739E-2
8.040467504E0,3.460470438E-1,-5.126482964E0,-3.993701935E-2
8.045291411E0,3.545454741E-1,-5.154841900E0,-5.580329895E-2
8.050115317E0,3.656516075E-1,-5.157251358E0,-4.065799713E-2
8.054939275E0,3.320442438E-1,-5.157668591E0,-7.779598236E-2
8.059763182E0,3.419020176E-1,-5.160883904E0,-8.610057831E-2
8.064587088E0,3.310418129E-1,-5.140710354E0,-8.239173889E-2
8.069411046E0,3.636521101E-1,-5.135164738E0,-9.287071228E-2
8.074234952E0,3.495424390E-1,-5.198764801E0,-1.339941025E-1
8.079058911E0,3.459732533E-1,-5.150429249E0,-1.343240738E-1
8.083882817E0,3.318299055E-1,-5.135891438E0,-1.558618546E-1
8.088706723E0,3.452411294E-1,-5.140516281E0,-1.699438095E-1
8.093530682E0,3.103069663E-1,-5.100078106E0,-1.623620987E-1
8.098354588E0,2.705000639E-1,-5.045981407E0,-1.688575745E-1
8.103178494E0,2.636803389E-1,-5.046952248E0,-1.869421005E-1
8.108002452E0,2.518174648E-1,-5.107118130E0,-2.354688644E-1
8.112826359E0,2.984683514E-1,-5.156987667E0,-2.525405884E-1
8.117650265E0,3.101685047E-1,-5.220256329E0,-2.716836929E-1
8.122474223E0,3.556915522E-1,-5.223150730E0,-2.644405365E-1
8.127298129E0,3.324563503E-1,-5.220732212E0,-2.619075775E-1
8.132122036E0,3.448008299E-1,-5.269773960E0,-2.807235718E-1
8.136945994E0,3.233180046E-1,-5.319990635E0,-2.946472168E-1
8.141769900E0,3.201415539E-1,-5.288271904E0,-2.966518402E-1
8.146593859E0,3.087844253E-1,-5.274957657E0,-3.082208633E-1
8.151417765E0,2.987215519E-1,-5.263258934E0,-3.008155823E-1
8.156241671E0,3.348294497E-1,-5.201027393E0,-2.770023346E-1
8.161065629E0,2.980041504E-1,-5.186013222E0,-2.677764893E-1
8.165889536E0,3.026038408E-1,-5.165644646E0,-2.374477386E-1
8.170713494E0,3.292949200E-1,-5.137821674E0,-2.123060226E-1
8.175537400E0,3.491373062E-1,-5.085986137E0,-1.757335663E-1
8.180361307E0,4.237159491E-1,-5.048433304E0,-1.397132874E-1
8.185185265E0,4.527662992E-1,-5.046438217E0,-1.113815308E-1
8.190009171E0,4.133278728E-1,-5.046617031E0,-1.143560410E-1
8.194833077E0,3.965541720E-1,-5.037116051E0,-1.198530197E-1
8.199657036E0,4.001798630E-1,-5.044137001E0,-9.934139252E-2
8.204480942E0,3.817945719E-1,-5.029678822E0,-1.075582504E-1
8.209304848E0,3.753143549E-1,-4.894474030E0,-7.302761078E-2
8.214128807E0,3.979415298E-1,-4.767969608E0,-3.874111176E-2
8.218952713E0,4.118649960E-1,-4.820940495E0,-5.447864532E-2
8.223776619E0,4.579341412E-1,-4.952015400E0,-9.129428864E-2
8.228600577E0,4.864400029E-1,-4.949356556E0,-1.204986572E-1
8.233424484E0,4.931445718E-1,-4.925761223E0,-1.041555405E-1
8.238248442E0,4.831250906E-1,-4.928851128E0,-1.114387512E-1
8.243072348E0,4.497362375E-1,-5.005676270E0,-1.373624802E-1
8.247896254E0,4.525745511E-1,-5.084487915E0,-1.651506424E-1
8.252720213E0,4.578151703E-1,-5.098824024E0,-1.497325897E-1
8.257544119E0,4.484440684E-1,-5.153638840E0,-1.271018982E-1
8.262368077E0,4.384527206E-1,-5.179597855E0,-1.400585175E-1
8.267191984E0,4.558640718E-1,-5.269498348E0,-1.575069427E-1
8.272015890E0,4.309175014E-1,-5.415437222E0,-1.960945129E-1
8.276839796E0,4.556980729E-1,-5.481672764E0,-1.703205109E-1
8.281663754E0,4.582559466E-1,-5.284102917E0,-6.416893005E-2
8.286487661E0,4.407142401E-1,-5.174070358E0,3.383064270E-2
8.291311619E0,4.195569754E-1,-5.148516178E0,3.354263306E-2
8.296135525E0,3.992667198E-1,-5.149906158E0,5.913352966E-2
8.300959432E0,4.008439779E-1,-5.163726330E0,8.661460876E-2
8.305783390E0,3.859424591E-1,-5.166248322E0,8.271789551E-2
8.310607296E0,3.429499865E-1,-5.129180908E0,9.042835236E-2
8.315431202E0,3.361471891E-1,-5.093198776E0,1.025304794E-1
8.320255161E0,2.941148281E-1,-5.029819489E0,1.023912430E-1
8.325079067E0,2.768732309E-1,-5.015345573E0,1.210107803E-1
8.329902973E0,2.821691036E-1,-4.964025021E0,1.250581741E-1
8.334726932E0,2.721010447E-1,-4.928331852E0,1.004610062E-1
8.339550838E0,2.496716976E-1,-4.889167309E0,9.023857117E-2
8.344374744E0,2.535032034E-1,-4.874969006E0,5.638408661E-2
8.349198702E0,2.695880532E-1,-4.866488457E0,5.136108398E-2
8.354022609E0,3.100002408E-1,-4.880130291E0,6.165504456E-3
8.358846567E0,2.872149348E-1,-4.929776192E0,-6.931018829E-2
8.363670473E0,2.214387059E-1,-4.953390121E0,-1.059160233E-1
8.368494432E0,1.847008467E-1,-4.941709518E0,-1.110315323E-1
8.373318338E0,2.405991554E-1,-4.930434227E0,-1.300230026E-1
8.378142244E0,3.354184031E-1,-4.981149197E0,-1.367521286E-1
8.382966202E0,3.662613034E-1,-5.062175751E0,-1.717214584E-1
8.387790109E0,3.547953367E-1,-5.116197586E0,-1.801452637E-1
8.392614015E0,3.509450555E-1,-5.178784847E0,-2.287149429E-1
8.397437973E0,3.187501431E-1,-5.207143307E0,-2.388334274E-1
8.402261879E0,2.983297110E-1,-5.277239323E0,-2.607078552E-1
8.407085786E0,3.033890724E-1,-5.324453354E0,-2.990436554E-1
8.411909744E0,3.000352383E-1,-5.375010014E0,-3.134346008E-1
8.416733650E0,3.305917978E-1,-5.331528664E0,-3.136348724E-1
8.421557557E0,3.138679266E-1,-5.239960194E0,-2.784442902E-1
8.426381515E0,2.906333208E-1,-5.117473602E0,-2.271423340E-1
8.431205421E0,2.916923761E-1,-5.085377216E0,-2.310600281E-1
8.436029379E0,2.979987860E-1,-5.031424046E0,-2.090454102E-1
8.440853286E0,3.049799204E-1,-4.989120007E0,-1.945085526E-1
8.445677192E0,3.224226236E-1,-4.922813892E0,-1.897201538E-1
8.450501150E0,3.338612318E-1,-4.821044922E0,-1.352510452E-1
8.455325057E0,2.973927259E-1,-4.679676533E0,-8.600139618E-2
8.460148963E0,3.370189071E-1,-4.653283596E0,-1.059617996E-1
8.464972921E0,4.093612432E-1,-4.740829945E0,-1.186285019E-1
8.469796827E0,4.668786526E-1,-4.867497921E0,-1.335258484E-1
8.474620786E0,4.674602151E-1,-4.928594112E0,-1.671991348E-1
8.479444692E0,4.641444683E-1,-4.886720657E0,-1.696262360E-1
8.484268598E0,4.122618437E-1,-4.956198215E0,-1.884822845E-1
8.489092557E0,4.284778833E-1,-5.012718678E0,-2.355041504E-1
8.493916463E0,4.504891634E-1,-5.018398285E0,-2.108068466E-1
8.498740369E0,4.497951865E-1,-5.002160549E0,-1.932954788E-1
8.503564275E0,4.431246519E-1,-4.995064259E0,-1.829195023E-1
8.508388234E0,4.116205573E-1,-5.004211426E0,-1.843624115E-1
8.513212140E0,4.215753078E-1,-5.034182549E0,-1.809549332E-1
8.518036098E0,3.968548775E-1,-5.032718658E0,-1.608638763E-1
8.522860004E0,3.826463223E-1,-5.054567337E0,-1.693315506E-1
8.527683911E0,4.023569822E-1,-5.120872974E0,-1.776723862E-1
8.532507869E0,4.172586203E-1,-5.119773388E0,-1.574716568E-1
8.537331775E0,4.269140959E-1,-5.163334370E0,-1.588516235E-1
8.542155734E0,4.029308558E-1,-5.184677601E0,-1.579008102E-1
8.546979640E0,4.117097855E-1,-5.174568653E0,-1.451835632E-1
8.551803546E0,4.171664119E-1,-5.178436279E0,-1.208276749E-1
8.556627504E0,3.625658154E-1,-5.046865940E0,-6.118392944E-2
8.561451411E0,3.645763993E-1,-4.982749939E0,-3.536796570E-2
8.566275317E0,3.467148542E-1,-5.030660629E0,-5.022525787E-2
8.571099275E0,3.519651890E-1,-5.063907146E0,-5.557727814E-2
8.575923182E0,3.421808481E-1,-4.990181923E0,-4.438495636E-2
8.580747140E0,3.368144035E-1,-4.986002922E0,-3.810119629E-2
8.585571046E0,3.382502794E-1,-4.951227188E0,-2.244472504E-2
8.590394900E0,3.775721192E-1,-4.871939182E0,4.911422729E-3
8.595218911E0,3.785226345E-1,-4.916985512E0,-2.494144440E-2
8.600042817E0,3.843101263E-1,-4.916969299E0,1.239776611E-5
8.604866723E0,3.784354925E-1,-4.848556995E0,3.662300110E-2
8.609690682E0,4.015229344E-1,-4.821736813E0,3.023338318E-2
8.614514588E0,4.154686928E-1,-4.767357826E0,5.002498627E-2
8.619338546E0,4.368509054E-1,-4.808903694E0,3.645706177E-2
8.624162452E0,4.516831040E-1,-4.855459213E0,1.119232178E-2
8.628986359E0,4.480880499E-1,-4.885533333E0,1.940917969E-2
8.633810317E0,4.359346628E-1,-4.944207668E0,-2.219295502E-2
8.638634223E0,3.801161647E-1,-4.960029125E0,-4.671669006E-2
8.643458129E0,4.135191441E-1,-4.968961239E0,-2.586746216E-2
8.648282088E0,3.646273613E-1,-4.999441624E0,-6.441783905E-2
8.653105994E0,3.314169049E-1,-5.003909111E0,-7.407569885E-2
8.657929900E0,2.971069217E-1,-5.051121712E0,-1.072816849E-1
8.662753859E0,2.807913423E-1,-5.069532871E0,-1.211147308E-1
8.667577765E0,2.537646294E-1,-5.083055019E0,-1.560802460E-1
8.672401723E0,2.207800150E-1,-5.070366859E0,-1.692962646E-1
8.677225629E0,2.030065656E-1,-5.112262726E0,-1.680860519E-1
8.682049536E0,1.858691573E-1,-5.092060566E0,-1.573362350E-1
8.686873494E0,2.233196497E-1,-5.022079945E0,-1.609163284E-1
8.691697400E0,2.737319469E-1,-4.995305061E0,-1.242256165E-1
8.696521307E0,2.965120077E-1,-4.966267586E0,-1.116828918E-1
8.701345265E0,3.153507710E-1,-4.963450909E0,-1.207456589E-1
8.706169171E0,3.111879230E-1,-4.967553139E0,-1.227703094E-1
8.710993077E0,2.936283350E-1,-4.942968369E0,-1.296939850E-1
8.715817036E0,2.937496901E-1,-4.937344551E0,-1.224794388E-1
8.720640942E0,3.066354394E-1,-4.941047668E0,-1.273498535E-1
8.725464900E0,3.110070229E-1,-4.932635307E0,-1.275749207E-1
8.730288807E0,3.047185540E-1,-4.928775787E0,-1.516475677E-1
8.735112713E0,3.024830818E-1,-4.936536789E0,-1.637344360E-1
8.739936671E0,3.304108977E-1,-4.953443050E0,-1.710481644E-1
8.744760577E0,3.362986445E-1,-4.939167023E0,-1.641159058E-1
8.749584484E0,3.441762924E-1,-4.915269375E0,-1.643934250E-1
8.754408442E0,3.398808241E-1,-4.931679249E0,-1.813049316E-1
8.759232348E0,3.474317193E-1,-4.919301510E0,-1.743564606E-1
8.764056307E0,3.570383787E-1,-4.897351265E0,-1.508836746E-1
8.768880213E0,3.689452410E-1,-4.906327724E0,-1.465940475E-1
8.773704119E0,3.974889517E-1,-4.893723488E0,-1.470756531E-1
8.778528077E0,3.646074533E-1,-4.904965401E0,-1.522550583E-1
8.783351984E0,3.826625347E-1,-4.889981747E0,-1.596870422E-1
8.788175890E0,3.897309303E-1,-4.898692608E0,-1.764488220E-1
8.792999848E0,4.194234610E-1,-4.838525772E0,-1.668434143E-1
8.797823754E0,4.362228513E-1,-4.807542324E0,-1.690397263E-1
8.802647661E0,4.381670952E-1,-4.793536663E0,-1.473083496E-1
8.807471619E0,4.799152613E-1,-4.803566456E0,-1.635484695E-1
8.812295525E0,4.899176359E-1,-4.801699638E0,-1.486272812E-1
8.817119432E0,4.874758720E-1,-4.897170067E0,-1.692390442E-1
8.821943390E0,4.512849450E-1,-4.946763992E0,-1.847505569E-1
8.826767296E0,4.313324690E-1,-4.955528736E0,-1.904649734E-1
8.831591254E0,3.894374371E-1,-5.006881237E0,-1.935882568E-1
8.836415161E0,3.847450018E-1,-5.038634300E0,-1.846780777E-1
8.841239067E0,3.787351251E-1,-5.051056385E0,-1.899633408E-1
8.846063025E0,3.828260899E-1,-4.966073513E0,-1.548004150E-1
8.850886932E0,4.151918888E-1,-4.957702160E0,-1.199378967E-1
8.855710838E0,4.464881420E-1,-5.020476818E0,-1.257820129E-1
8.860534796E0,5.070130825E-1,-5.061213970E0,-1.151123047E-1
8.865358702E0,5.085172653E-1,-5.056494236E0,-9.522056580E-2
8.870182661E0,3.757897019E-1,-4.987851143E0,-5.667495728E-2
8.875006567E0,2.998920679E-1,-4.938975334E0,-4.708099365E-2
8.879830473E0,3.109679222E-1,-4.935865402E0,-5.198955536E-2
8.884654432E0,2.894570231E-1,-4.906988621E0,-4.283142090E-2
8.889478338E0,3.044785261E-1,-4.897759914E0,-1.735210419E-2
8.894302244E0,3.414971232E-1,-4.848798752E0,5.327224731E-3
8.899126202E0,3.008570671E-1,-4.812612534E0,3.898620605E-3
8.903950109E0,3.115941286E-1,-4.798598289E0,-4.863739014E-5
8.908774015E0,3.143097162E-1,-4.804216862E0,-1.831626892E-2
8.913597973E0,3.400671482E-1,-4.793788910E0,-1.042747498E-2
8.918421879E0,3.652975559E-1,-4.791069031E0,-5.026817322E-3
8.923245838E0,3.499600887E-1,-4.829187393E0,-3.764915466E-2
8.928069744E0,3.329396248E-1,-4.796191692E0,-6.044673920E-2
8.932893650E0,3.548709750E-1,-4.742730618E0,-4.500293732E-2
8.937717609E0,3.729363680E-1,-4.735400200E0,-5.092811584E-2
8.942541515E0,3.873459101E-1,-4.735656738E0,-6.377506256E-2
8.947365421E0,3.792442083E-1,-4.738893032E0,-7.873249054E-2
