"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.558554210E-1,-7.178468108E-1,-9.992427826E0,9.753145218E0
9.582674000E-1,-7.752745152E-1,-1.008335495E1,9.839286804E0
9.606793790E-1,-7.465606928E-1,-1.015035343E1,9.968499184E0
9.630913070E-1,-8.279166222E-1,-1.020778179E1,1.012164021E1
9.655032860E-1,-1.110269666E0,-1.027478027E1,1.019820976E1
9.679152650E-1,-1.306481123E0,-1.031785107E1,1.018863869E1
9.703272440E-1,-1.517049551E0,-1.039920712E1,1.013121128E1
9.727391710E-1,-1.497906923E0,-1.040877819E1,1.022213840E1
9.751511500E-1,-1.517049551E0,-1.034656525E1,1.027956581E1
9.775631290E-1,-1.588834286E0,-1.033699417E1,1.022213840E1
9.799751090E-1,-1.612762451E0,-1.033699417E1,1.013121128E1
9.823870360E-1,-1.584048629E0,-1.036092186E1,1.009292603E1
9.847990150E-1,-1.651047587E0,-1.032263660E1,1.014556789E1
9.872109940E-1,-1.746760488E0,-1.028435135E1,1.020299530E1
9.896229210E-1,-1.804188251E0,-1.026042366E1,1.020778179E1
9.920349000E-1,-1.847259045E0,-1.021735287E1,1.014556789E1
9.944468790E-1,-1.919043779E0,-1.015992451E1,1.004506969E1
9.968588070E-1,-2.019542217E0,-1.011206818E1,9.944570541E0
9.992707860E-1,-2.067398787E0,-1.003549862E1,9.934999466E0
1.001682765E0,-2.134397745E0,-1.003071213E1,9.920642853E0
1.004094744E0,-2.167897224E0,-9.954142570E0,9.934999466E0
1.006506671E0,-2.225325108E0,-9.872786522E0,9.915857315E0
1.008918650E0,-2.277967215E0,-9.781859398E0,9.872786522E0
1.011330629E0,-2.311466694E0,-9.681360245E0,9.848857880E0
1.013742557E0,-2.368894339E0,-9.552147865E0,9.858428955E0
1.016154536E0,-2.469393015E0,-9.346364975E0,9.920642853E0
1.018566515E0,-2.526820660E0,-9.135796547E0,9.978070259E0
1.020978442E0,-2.565105915E0,-8.949156761E0,1.002114105E1
1.023390421E0,-2.526820660E0,-8.791230202E0,1.005942631E1
1.025802400E0,-2.545963287E0,-8.700303078E0,1.010728264E1
1.028214379E0,-2.536391973E0,-8.614161491E0,1.015035343E1
1.030626307E0,-2.488535643E0,-8.528019905E0,1.015992451E1
1.033038286E0,-2.431107759E0,-8.432307243E0,1.016949654E1
1.035450265E0,-2.297109842E0,-8.288737297E0,1.017906761E1
1.037862244E0,-2.148754835E0,-8.212167740E0,1.022213840E1
1.040274171E0,-2.072184324E0,-8.135597229E0,1.032742214E1
1.042686150E0,-2.048256159E0,-8.030312538E0,1.036570740E1
1.045098129E0,-2.014756680E0,-7.776673794E0,1.047099209E1
1.047510057E0,-1.890329838E0,-7.594819069E0,1.058106136E1
1.049922036E0,-1.761117458E0,-7.566105366E0,1.051406288E1
1.052334015E0,-1.674975872E0,-7.633104324E0,1.036570740E1
1.054745942E0,-1.627119422E0,-7.700103283E0,1.021256733E1
1.057157921E0,-1.445264935E0,-7.767102242E0,1.023170948E1
1.059569900E0,-1.253839016E0,-7.676175117E0,1.026520920E1
1.061981879E0,-1.306481123E0,-7.570890903E0,1.014078236E1
1.064393807E0,-1.373480201E0,-7.484749317E0,1.003071213E1
1.066805786E0,-1.330409408E0,-7.551748276E0,9.820143700E0
1.069217713E0,-1.253839016E0,-7.590033531E0,9.614361763E0
1.071629692E0,-1.100698471E0,-7.633104324E0,9.480362892E0
1.074041671E0,-9.667003751E-1,-7.657032490E0,9.384650230E0
1.076453650E0,-9.523434043E-1,-7.628318787E0,9.255437851E0
1.078865577E0,-9.954141974E-1,-7.575676441E0,9.159725189E0
1.081277557E0,-1.033699393E0,-7.566105366E0,9.092725754E0
1.083689536E0,-9.619147182E-1,-7.609176159E0,9.025727272E0
1.086101515E0,-8.901300430E-1,-7.695317745E0,8.901300430E0
1.088513442E0,-8.183453679E-1,-7.805387497E0,8.772088051E0
1.090925421E0,-7.657032609E-1,-8.030312538E0,8.657232285E0
1.093337400E0,-7.609176040E-1,-8.279166222E0,8.561519623E0
1.095749327E0,-7.465606928E-1,-8.508877754E0,8.461020470E0
1.098161307E0,-7.513462901E-1,-8.724231720E0,8.365307808E0
1.100573286E0,-7.944171429E-1,-8.906085968E0,8.293522835E0
1.102985213E0,-8.614161611E-1,-9.025727272E0,8.260024071E0
1.105397192E0,-9.523434043E-1,-9.150154114E0,8.202595711E0
1.107809171E0,-9.714859724E-1,-9.154939651E0,8.245666504E0
1.110221150E0,-9.667003751E-1,-9.049654961E0,8.312665939E0
1.112633077E0,-9.571290612E-1,-8.934800148E0,8.389236450E0
1.115045057E0,-8.853443861E-1,-8.977870941E0,8.461020470E0
1.117457036E0,-7.657032609E-1,-9.274580956E0,8.508877754E0
1.119869015E0,-7.561319470E-1,-9.470791817E0,8.599804878E0
1.122280942E0,-8.135597110E-1,-9.561718941E0,8.662017822E0
1.124692921E0,-9.379864931E-1,-9.662218094E0,8.695517540E0
1.127104900E0,-9.667003751E-1,-9.724431038E0,8.762516975E0
1.129516827E0,-9.667003751E-1,-9.695717812E0,8.958727837E0
1.131928807E0,-1.019342422E0,-9.690931320E0,9.078369141E0
1.134340786E0,-1.100698471E0,-9.714859962E0,9.068798065E0
1.136752713E0,-1.138983607E0,-9.743574142E0,9.001798630E0
1.139164692E0,-1.143769264E0,-9.753145218E0,8.977870941E0
1.141576671E0,-1.182054400E0,-9.824930191E0,9.001798630E0
1.143988598E0,-1.249053478E0,-9.853643417E0,9.073583603E0
1.146400577E0,-1.292124271E0,-9.858428955E0,9.140582085E0
1.148812557E0,-1.258624673E0,-9.839286804E0,9.250652313E0
1.151224536E0,-1.172483087E0,-9.848857880E0,9.379864693E0
1.153636411E0,-1.129412293E0,-9.848857880E0,9.466006279E0
1.156048442E0,-1.105484009E0,-9.820143700E0,9.513862610E0
1.158460421E0,-1.129412293E0,-9.805787086E0,9.518648148E0
1.160872348E0,-1.191625714E0,-9.786644936E0,9.518648148E0
1.163284327E0,-1.196411371E0,-9.729216576E0,9.561718941E0
1.165696307E0,-1.086341500E0,-9.614361763E0,9.714859962E0
1.168108286E0,-9.332008362E-1,-9.461220741E0,9.920642853E0
1.170520213E0,-8.518448472E-1,-9.150154114E0,1.014556789E1
1.172932192E0,-8.709874153E-1,-8.848658562E0,1.037049294E1
1.175344171E0,-9.954141974E-1,-8.633303642E0,1.046620655E1
1.177756098E0,-1.115055323E0,-8.537590981E0,1.055234814E1
1.180168077E0,-1.057627559E0,-8.370093346E0,1.070070267E1
1.182580057E0,-9.236295223E-1,-8.236095428E0,1.082512951E1
1.184992036E0,-8.087740541E-1,-8.183453560E0,1.091605663E1
1.187403963E0,-7.561319470E-1,-8.106883049E0,1.101655579E1
1.189815942E0,-7.369893789E-1,-8.106883049E0,1.105005455E1
1.192227921E0,-7.322037220E-1,-8.164310455E0,1.107398319E1
1.194639848E0,-7.178468108E-1,-8.164310455E0,1.110748291E1
1.197051827E0,-6.652047038E-1,-8.082955360E0,1.113619614E1
1.199463807E0,-6.604190469E-1,-8.073383331E0,1.116969585E1
1.201875786E0,-7.178468108E-1,-8.126026154E0,1.105962658E1
1.204287713E0,-6.699903607E-1,-8.059026718E0,1.092084217E1
1.206699692E0,-5.838487148E-1,-8.078168869E0,1.088734341E1
1.209111671E0,-4.546363056E-1,-8.135597229E0,1.089212894E1
1.211523598E0,-4.115654826E-1,-8.197810173E0,1.089691448E1
1.213935577E0,-3.684946895E-1,-8.260024071E0,1.082034397E1
1.216347557E0,-3.014956415E-1,-8.255238533E0,1.070548820E1
1.218759484E0,-2.871387303E-1,-8.202595711E0,1.061456108E1
1.221171463E0,-2.249253243E-1,-8.140382767E0,1.060020447E1
1.223583442E0,-1.579262912E-1,-8.049455643E0,1.063370419E1
1.225995421E0,-1.483550072E-1,-8.015955925E0,1.065284634E1
1.228407348E0,-1.531406492E-1,-8.001599312E0,1.060499001E1
1.230819327E0,-1.435693651E-1,-8.011170387E0,1.051884842E1
1.233231307E0,-1.435693651E-1,-8.030312538E0,1.039442158E1
1.235643234E0,-1.674975902E-1,-8.102097511E0,1.028435135E1
1.238055213E0,-2.392822653E-1,-8.298309326E0,1.016949654E1
1.240467192E0,-3.493520916E-1,-8.532805443E0,1.003549862E1
1.242879119E0,-4.450650215E-1,-8.743373871E0,9.925428391E0
1.245291098E0,-5.120640397E-1,-8.901300430E0,9.815358162E0
1.247703077E0,-5.216353536E-1,-9.016156197E0,9.748359680E0
1.250115057E0,-5.790630579E-1,-9.159725189E0,9.738788605E0
1.252526984E0,-5.838487148E-1,-9.245866776E0,9.777072906E0
1.254938963E0,-6.460621357E-1,-9.432506561E0,9.829715729E0
1.257350942E0,-6.987041831E-1,-9.566504478E0,9.863214493E0
1.259762869E0,-7.178468108E-1,-9.604789734E0,9.925428391E0
1.262174848E0,-9.667003751E-1,-9.657432556E0,9.877572060E0
1.264586827E0,-1.220339537E0,-9.681360245E0,9.757930756E0
1.266998754E0,-1.263410330E0,-9.619147301E0,9.686145782E0
1.269410734E0,-1.344766378E0,-9.633503914E0,9.690931320E0
1.271822713E0,-1.344766378E0,-9.714859962E0,9.796216011E0
1.274234692E0,-1.253839016E0,-9.824930191E0,9.925428391E0
1.276646619E0,-1.316052437E0,-9.930213928E0,9.978070259E0
1.279058598E0,-1.406979680E0,-9.925428391E0,1.000678444E1
1.281470577E0,-1.478764415E0,-9.868000984E0,9.958928108E0
1.283882504E0,-1.593619823E0,-9.834501266E0,9.891928673E0
1.286294484E0,-1.646261930E0,-9.834501266E0,9.920642853E0
1.288706463E0,-1.698904037E0,-9.853643417E0,9.973284721E0
1.291118442E0,-1.756331801E0,-9.882357597E0,9.896714211E0
1.293530369E0,-1.847259045E0,-9.815358162E0,9.748359680E0
1.295942348E0,-1.899901152E0,-9.805787086E0,9.571290970E0
1.298354327E0,-1.904686809E0,-9.844072342E0,9.485149384E0
1.300766254E0,-1.899901152E0,-9.868000984E0,9.556933403E0
1.303178234E0,-1.914258122E0,-9.954142570E0,9.614361763E0
1.305590213E0,-1.952543259E0,-1.002592659E1,9.576076508E0
1.308002192E0,-2.038684845E0,-1.004028416E1,9.403793335E0
1.310414119E0,-2.143969059E0,-9.973284721E0,9.231510162E0
1.312826098E0,-2.254039049E0,-9.887143135E0,9.154939651E0
1.315238077E0,-2.335394859E0,-9.743574142E0,9.217152596E0
1.317650004E0,-2.368894339E0,-9.470791817E0,9.375079155E0
1.320061984E0,-2.311466694E0,-9.150154114E0,9.499505997E0
1.322473963E0,-2.210968018E0,-8.819944382E0,9.566504478E0
1.324885890E0,-2.139183521E0,-8.585447311E0,9.633503914E0
1.327297869E0,-2.120040894E0,-8.422736168E0,9.638289452E0
1.329709848E0,-2.148754835E0,-8.298309326E0,9.681360245E0
1.332121775E0,-2.172683001E0,-8.207381248E0,9.724431038E0
1.334533754E0,-2.148754835E0,-8.145168304E0,9.762716293E0
1.336945734E0,-2.115255117E0,-8.015955925E0,9.791430473E0
1.339357713E0,-2.091326952E0,-7.881958008E0,9.868000984E0
1.341769640E0,-2.009970903E0,-7.767102242E0,9.934999466E0
1.344181619E0,-1.914258122E0,-7.575676441E0,9.987641335E0
1.346593598E0,-1.828116536E0,-7.427321434E0,1.012164021E1
1.349005577E0,-1.665404558E0,-7.350750923E0,1.014556789E1
1.351417504E0,-1.507478237E0,-7.360322475E0,1.006899738E1
1.353829484E0,-1.445264935E0,-7.326822758E0,1.002114105E1
1.356241463E0,-1.325623751E0,-7.269395351E0,1.007856941E1
1.358653390E0,-1.268195987E0,-7.197610378E0,1.006421185E1
1.361065369E0,-1.201196909E0,-7.154539585E0,1.001635551E1
1.363477348E0,-1.115055323E0,-7.207181931E0,9.901499748E0
1.365889275E0,-9.571290612E-1,-7.269395351E0,9.695717812E0
1.368301254E0,-8.039883971E-1,-7.298109055E0,9.561718941E0
1.370713234E0,-6.556333899E-1,-7.302894592E0,9.590433121E0
1.373125213E0,-5.838487148E-1,-7.245467186E0,9.623932838E0
1.375537140E0,-6.556333899E-1,-7.202396393E0,9.537791252E0
1.377949119E0,-6.987041831E-1,-7.207181931E0,9.399007797E0
1.380361098E0,-6.412764788E-1,-7.245467186E0,9.202795982E0
1.382773025E0,-6.173482537E-1,-7.283751965E0,9.040083885E0
1.385185004E0,-5.790630579E-1,-7.350750923E0,8.915657043E0
1.387596984E0,-4.594219327E-1,-7.446464062E0,8.843872070E0
1.390008911E0,-3.349951804E-1,-7.594819069E0,8.772088051E0
1.392420890E0,-2.344966233E-1,-7.671389580E0,8.719446182E0
1.394832869E0,-1.292124242E-1,-7.747959614E0,8.685946465E0
1.397244848E0,-7.657032460E-2,-7.848458290E0,8.662017822E0
1.399656775E0,-7.178468257E-2,-8.025527000E0,8.642875671E0
1.402068754E0,-1.866401732E-1,-8.245666504E0,8.599804878E0
1.404480734E0,-2.919243574E-1,-8.480163574E0,8.561519623E0
1.406892661E0,-3.589234054E-1,-8.647661209E0,8.504091263E0
1.409304640E0,-4.450650215E-1,-8.872586250E0,8.461020470E0
1.411716619E0,-5.120640397E-1,-9.202795982E0,8.427521706E0
1.414128546E0,-5.503492355E-1,-9.442078590E0,8.494520187E0
1.416540525E0,-6.747759581E-1,-9.523433685E0,8.590232849E0
1.418952504E0,-7.848458290E-1,-9.623932838E0,8.681160927E0
1.421364484E0,-7.513462901E-1,-9.647860527E0,8.877371788E0
1.423776411E0,-6.891329288E-1,-9.585647583E0,9.073583603E0
1.426188390E0,-7.513462901E-1,-9.499505997E0,9.159725189E0
1.428600317E0,-7.609176040E-1,-9.466006279E0,9.140582085E0
1.431012296E0,-7.992027402E-1,-9.466006279E0,9.164510727E0
1.433424275E0,-8.135597110E-1,-9.533005714E0,9.284152031E0
1.435836254E0,-8.183453679E-1,-9.652647018E0,9.504291534E0
1.438248234E0,-8.662018180E-1,-9.729216576E0,9.647860527E0
1.440660161E0,-8.997012973E-1,-9.762716293E0,9.676574707E0
1.443072140E0,-9.475577474E-1,-9.801001549E0,9.671789169E0
1.445484119E0,-1.062413216E0,-9.815358162E0,9.690931320E0
1.447896046E0,-1.138983607E0,-9.839286804E0,9.762716293E0
1.450308025E0,-1.225125194E0,-9.781859398E0,9.844072342E0
1.452720004E0,-1.292124271E0,-9.724431038E0,9.848857880E0
1.455131932E0,-1.325623751E0,-9.671789169E0,9.796216011E0
1.457543911E0,-1.349551916E0,-9.662218094E0,9.738788605E0
1.459955890E0,-1.339980721E0,-9.667003632E0,9.781859398E0
1.462367869E0,-1.301695466E0,-9.681360245E0,9.934999466E0
1.464779796E0,-1.249053478E0,-9.657432556E0,1.009292603E1
1.467191775E0,-1.191625714E0,-9.667003632E0,1.015992451E1
1.469603754E0,-1.186840057E0,-9.681360245E0,1.010728264E1
1.472015682E0,-1.205982566E0,-9.681360245E0,1.005942631E1
1.474427661E0,-1.277767301E0,-9.686145782E0,1.008335495E1
1.476839640E0,-1.320838094E0,-9.590433121E0,1.013599682E1
1.479251567E0,-1.344766378E0,-9.399007797E0,1.027956581E1
1.481663546E0,-1.272981644E0,-9.107083321E0,1.044706345E1
1.484075525E0,-1.234696507E0,-8.863015175E0,1.059541893E1
1.486487504E0,-1.220339537E0,-8.671588898E0,1.081077290E1
1.488899432E0,-1.162911773E0,-8.384450912E0,1.101655579E1
1.491311411E0,-1.124626637E0,-8.082955360E0,1.125105190E1
1.493723390E0,-1.119840980E0,-7.958528042E0,1.138026428E1
1.496135317E0,-1.081555843E0,-7.992027760E0,1.139940739E1
1.498547296E0,-1.086341500E0,-8.059026718E0,1.126540947E1
1.500959275E0,-1.062413216E0,-8.063812256E0,1.114098263E1
1.503371202E0,-1.000199914E0,-7.948956966E0,1.115533924E1
1.505783182E0,-9.954141974E-1,-7.838887215E0,1.127498055E1
1.508195161E0,-1.095912814E0,-7.752745152E0,1.133719349E1
1.510607140E0,-1.272981644E0,-7.709674358E0,1.127019501E1
1.513019067E0,-1.344766378E0,-7.719245911E0,1.113619614E1
1.515431046E0,-1.296909928E0,-7.724031448E0,1.097348499E1
1.517843025E0,-1.234696507E0,-7.743174076E0,1.079641533E1
1.520254952E0,-1.153340459E0,-7.771887779E0,1.065284634E1
1.522666932E0,-1.076770186E0,-7.786244869E0,1.057627583E1
1.525078911E0,-1.009771109E0,-7.848458290E0,1.052841949E1
1.527490890E0,-9.236295223E-1,-7.896314621E0,1.052363396E1
1.529902817E0,-8.231309652E-1,-8.006384850E0,1.052841949E1
1.532314796E0,-7.561319470E-1,-8.082955360E0,1.049013424E1
1.534726775E0,-6.795616150E-1,-8.097311974E0,1.038963604E1
1.537138702E0,-7.178468108E-1,-8.059026718E0,1.025085258E1
1.539550682E0,-7.561319470E-1,-8.035098076E0,1.011206818E1
1.541962661E0,-7.752745152E-1,-8.054241180E0,1.000678444E1
1.544374588E0,-7.417750359E-1,-8.130811691E0,9.934999466E0
1.546786567E0,-6.843472719E-1,-8.260024071E0,9.877572060E0
1.549198546E0,-6.221339107E-1,-8.437092781E0,9.839286804E0
1.551610525E0,-5.934200287E-1,-8.599804878E0,9.815358162E0
1.554022452E0,-7.130611539E-1,-8.733802795E0,9.815358162E0
1.556434432E0,-9.523434043E-1,-8.877371788E0,9.772287369E0
1.558846411E0,-1.196411371E0,-9.049654961E0,9.638289452E0
1.561258338E0,-1.263410330E0,-9.231510162E0,9.513862610E0
1.563670317E0,-1.143769264E0,-9.375079155E0,9.470791817E0
1.566082296E0,-1.043270707E0,-9.403793335E0,9.470791817E0
1.568494275E0,-1.095912814E0,-9.355937004E0,9.513862610E0
1.570906202E0,-1.339980721E0,-9.365508080E0,9.537791252E0
1.573318182E0,-1.483550072E0,-9.394221306E0,9.547362328E0
1.575730161E0,-1.507478237E0,-9.389435768E0,9.580862045E0
1.578142088E0,-1.454836130E0,-9.408578873E0,9.657432556E0
1.580554067E0,-1.440479279E0,-9.470791817E0,9.686145782E0
1.582966046E0,-1.497906923E0,-9.561718941E0,9.643074989E0
1.585377973E0,-1.627119422E0,-9.600004196E0,9.585647583E0
1.587789952E0,-1.698904037E0,-9.580862045E0,9.566504478E0
1.590201932E0,-1.780260086E0,-9.489934921E0,9.499505997E0
1.592613911E0,-1.895115495E0,-9.442078590E0,9.446864128E0
1.595025838E0,-1.971685886E0,-9.370293617E0,9.360722542E0
1.597437817E0,-1.962114573E0,-9.341579437E0,9.322437286E0
1.599849796E0,-1.957328916E0,-9.322437286E0,9.284152031E0
1.602261723E0,-1.933400750E0,-9.269794464E0,9.255437851E0
1.604673702E0,-1.966900229E0,-9.207581520E0,9.241081238E0
1.607085682E0,-2.014756680E0,-9.164510727E0,9.183652878E0
1.609497609E0,-2.057827473E0,-9.102297783E0,9.111868858E0
1.611909588E0,-2.105684042E0,-9.020941734E0,9.087940216E0
1.614321567E0,-2.153540373E0,-8.977870941E0,9.097511292E0
1.616733494E0,-2.177468538E0,-8.915657043E0,9.107083321E0
1.619145473E0,-2.182254314E0,-8.853444099E0,9.107083321E0
1.621557452E0,-2.177468538E0,-8.752944946E0,9.097511292E0
1.623969432E0,-2.158325911E0,-8.662017822E0,9.102297783E0
1.626381359E0,-2.120040894E0,-8.528019905E0,9.178867340E0
1.628793286E0,-2.091326952E0,-8.370093346E0,9.265008926E0
1.631205317E0,-2.091326952E0,-8.207381248E0,9.327222824E0
1.633617244E0,-2.120040894E0,-8.073383331E0,9.379864693E0
1.636029223E0,-2.120040894E0,-7.982456207E0,9.403793335E0
1.638441150E0,-2.062613010E0,-7.891529083E0,9.446864128E0
1.640853129E0,-1.933400750E0,-7.910671711E0,9.456435204E0
1.643265109E0,-1.794616938E0,-7.929814339E0,9.485149384E0
1.645677088E0,-1.703689694E0,-7.872386456E0,9.566504478E0
1.648089067E0,-1.813759565E0,-7.585247993E0,9.714859962E0
1.650500994E0,-1.890329838E0,-7.278966427E0,9.815358162E0
1.652912973E0,-1.713261008E0,-7.317251682E0,9.762716293E0
1.655324952E0,-1.378265858E0,-7.350750923E0,9.791430473E0
1.657736879E0,-1.263410330E0,-7.240681171E0,9.887143135E0
1.660148859E0,-1.225125194E0,-7.063612461E0,1.007856941E1
1.662560838E0,-1.124626637E0,-6.991827965E0,1.013121128E1
1.664972817E0,-1.115055323E0,-6.939185619E0,1.007378292E1
1.667384744E0,-1.038485050E0,-6.872186661E0,9.954142570E0
1.669796723E0,-9.571290612E-1,-6.752545357E0,9.934999466E0
1.672208702E0,-9.044869542E-1,-6.819544315E0,9.868000984E0
1.674620629E0,-7.513462901E-1,-6.953542709E0,9.796216011E0
1.677032609E0,-5.168496966E-1,-7.039684296E0,9.734002113E0
1.679444588E0,-3.924229145E-1,-7.020541668E0,9.729216576E0
1.681856515E0,-3.254238665E-1,-7.082755089E0,9.714859962E0
1.684268442E0,-2.488535494E-1,-7.183253765E0,9.652647018E0
1.686680473E0,-1.579262912E-1,-7.312466145E0,9.533005714E0
1.689092452E0,-9.092725813E-2,-7.417750359E0,9.384650230E0
1.691504379E0,-6.699903309E-2,-7.460821152E0,9.293723106E0
1.693916359E0,-9.092725813E-2,-7.479963779E0,9.265008926E0
1.696328338E0,-8.135596663E-2,-7.484749317E0,9.269794464E0
1.698740265E0,-1.052841991E-1,-7.556533813E0,9.193224907E0
1.701152244E0,-1.148554832E-1,-7.642675400E0,9.064012527E0
1.703564223E0,-1.244267747E-1,-7.714460373E0,8.968298912E0
1.705976150E0,-7.657032460E-2,-7.762316704E0,8.987442017E0
1.708388129E0,-3.349951655E-2,-7.877171993E0,9.016156197E0
1.710800109E0,-2.392822690E-2,-8.073383331E0,9.020941734E0
1.713212088E0,-3.828516230E-2,-8.312665939E0,8.982656479E0
1.715624015E0,-8.614161611E-2,-8.504091263E0,8.963513374E0
1.718035994E0,-4.785645381E-2,-8.662017822E0,8.997013092E0
1.720447973E0,-4.307080805E-2,-8.872586250E0,9.035298347E0
1.722859900E0,-6.699903309E-2,-9.035298347E0,9.087940216E0
1.725271879E0,-1.244267747E-1,-9.068798065E0,9.154939651E0
1.727683859E0,-2.584248483E-1,-8.939585686E0,9.183652878E0
1.730095786E0,-4.833501875E-1,-8.863015175E0,9.178867340E0
1.732507765E0,-4.977070987E-1,-9.030512810E0,9.193224907E0
1.734919744E0,-4.259224236E-1,-9.207581520E0,9.317651749E0
1.737331723E0,-3.206382394E-1,-9.221938133E0,9.552147865E0
1.739743650E0,-2.919243574E-1,-9.355937004E0,9.743574142E0
1.742155629E0,-4.402793646E-1,-9.580862045E0,9.820143700E0
1.744567609E0,-6.939185858E-1,-9.590433121E0,9.781859398E0
1.746979536E0,-9.379864931E-1,-9.561718941E0,9.676574707E0
1.749391515E0,-1.033699393E0,-9.533005714E0,9.623932838E0
1.751803494E0,-9.571290612E-1,-9.489934921E0,9.791430473E0
1.754215421E0,-8.709874153E-1,-9.485149384E0,1.000678444E1
1.756627400E0,-8.805587292E-1,-9.576076508E0,1.015513897E1
1.759039379E0,-9.571290612E-1,-9.619147301E0,1.023649502E1
1.761451359E0,-1.048056364E0,-9.595218658E0,1.021256733E1
1.763863286E0,-1.148554921E0,-9.552147865E0,1.014078236E1
1.766275265E0,-1.225125194E0,-9.523433685E0,1.009292603E1
1.768687244E0,-1.253839016E0,-9.485149384E0,1.009292603E1
1.771099171E0,-1.263410330E0,-9.513862610E0,1.008814049E1
1.773511150E0,-1.282552958E0,-9.537791252E0,1.010728264E1
1.775923129E0,-1.339980721E0,-9.552147865E0,1.015035343E1
1.778335057E0,-1.426122308E0,-9.470791817E0,1.017428207E1
1.780746984E0,-1.397408366E0,-9.389435768E0,1.022213840E1
1.783159015E0,-1.378265858E0,-9.322437286E0,1.026999474E1
1.785570994E0,-1.325623751E0,-9.221938133E0,1.031785107E1
1.787982921E0,-1.349551916E0,-9.064012527E0,1.038006496E1
1.790394900E0,-1.435693622E0,-8.843872070E0,1.044706345E1
1.792806879E0,-1.478764415E0,-8.638090134E0,1.052841949E1
1.795218807E0,-1.464407444E0,-8.461020470E0,1.065763187E1
1.797630786E0,-1.421336651E0,-8.341380119E0,1.079641533E1
1.800042765E0,-1.421336651E0,-8.260024071E0,1.092084217E1
1.802454744E0,-1.406979680E0,-8.164310455E0,1.100219822E1
1.804866671E0,-1.435693622E0,-8.006384850E0,1.102612686E1
1.807278650E0,-1.464407444E0,-7.805387497E0,1.107398319E1
1.809690577E0,-1.397408366E0,-7.671389580E0,1.113141060E1
1.812102557E0,-1.349551916E0,-7.594819069E0,1.117448139E1
1.814514536E0,-1.335195065E0,-7.585247993E0,1.117448139E1
1.816926515E0,-1.359123230E0,-7.561319351E0,1.116012478E1
1.819338442E0,-1.378265858E0,-7.546962738E0,1.114576817E1
1.821750421E0,-1.287338614E0,-7.546962738E0,1.115533924E1
1.824162400E0,-1.143769264E0,-7.551748276E0,1.109791183E1
1.826574327E0,-1.009771109E0,-7.570890903E0,1.098784161E1
1.828986307E0,-9.427721500E-1,-7.542177200E0,1.092084217E1
1.831398286E0,-9.140582681E-1,-7.532605648E0,1.090170002E1
1.833810265E0,-9.379864931E-1,-7.499105930E0,1.085862923E1
1.836222192E0,-1.033699393E0,-7.441678524E0,1.077248764E1
1.838634171E0,-1.148554921E0,-7.379465103E0,1.064327526E1
1.841046150E0,-1.182054400E0,-7.408178806E0,1.047099209E1
1.843458077E0,-1.182054400E0,-7.484749317E0,1.027478027E1
1.845870057E0,-1.196411371E0,-7.556533813E0,1.004028416E1
1.848282036E0,-1.143769264E0,-7.628318787E0,9.863214493E0
1.850694015E0,-9.523434043E-1,-7.685746193E0,9.820143700E0
1.853105942E0,-7.082754970E-1,-7.795815945E0,9.820143700E0
1.855517921E0,-6.173482537E-1,-7.953742504E0,9.786644936E0
1.857929900E0,-7.417750359E-1,-8.082955360E0,9.676574707E0
